NAMOBJ,WADMKD,WADMKC,WADMKK,SHAPE_Area,geometry
Brang_Ene_Kalimantong,Kalimantong,Brang Ene,Sumbawa Barat,0.0016225448049039172,"{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[116.88802205200011, -8.780586005999965], [116.88884450000012, -8.77943266699998], [116.88919507000003, -8.77863677399995], [116.88930397400009, -8.777751662999947], [116.88936108100006, -8.777323359999968], [116.88961806300006, -8.776980717999948], [116.88988932100006, -8.776809396999965], [116.8902747940001, -8.77670945899996], [116.89073165100001, -8.776780842999926], [116.89159886800007, -8.777142294999976], [116.89186674500002, -8.77719820699997], [116.89219708500002, -8.777259971999968], [116.89261125900009, -8.777428546999943], [116.89248215200007, -8.777992188999974], [116.89253171300004, -8.778114852999977], [116.89256883000007, -8.778262138999935], [116.89256860600005, -8.77845866499996], [116.89245669800005, -8.77847107499997], [116.89236965400005, -8.778495737999947], [116.89236460000006, -8.778549884999961], [116.89235703800011, -8.778630890999978], [116.89231955700006, -8.778766099999928], [116.89235671900008, -8.778864406999958], [116.89240648400005, -8.778987437999945], [116.892481169, -8.779073572999948], [116.892593196, -8.779221230999951], [116.89265542400005, -8.779356577999977], [116.89270521200001, -8.77943040599996], [116.89281720600002, -8.779504233999944], [116.89289185900009, -8.779565759999969], [116.8929789550001, -8.779651908999938], [116.89302868200002, -8.779774995999958], [116.89307261900001, -8.779796721999958], [116.89310338400003, -8.779811934999941], [116.89315312300005, -8.779959692999967], [116.89317799600008, -8.780045900999937], [116.89325273600002, -8.780107460999943], [116.89324025600001, -8.780230580999955], [116.89327764000006, -8.780316702999926], [116.89340220100007, -8.780378217999953], [116.89345201900005, -8.780452018999938], [116.89348937800003, -8.780488914999978], [116.89345200800005, -8.780636447999939], [116.89353915900006, -8.780722501999946], [116.89362630500011, -8.780759382999975], [116.89370098800009, -8.780820836999965], [116.8937134150001, -8.780931513999974], [116.8937756150001, -8.781042082999932], [116.89377555500005, -8.781189456999925], [116.89378795100004, -8.781299937999961], [116.8939551200001, -8.781321796999976], [116.89402849600003, -8.781406218999962], [116.89413862300012, -8.781393944999934], [116.89424869300001, -8.781417896999926], [116.89437095900007, -8.781441819999941], [116.89446871000007, -8.781489917999977], [116.89455419400008, -8.78150171599998], [116.894627119, -8.781537175999972], [116.8947242050001, -8.781596412999932], [116.89472396300005, -8.781656410999972], [116.89483358200005, -8.781728328999975], [116.89491935600006, -8.781728727999962], [116.89501728500011, -8.781789389999972], [116.89506613800006, -8.78184975299996], [116.89506589900009, -8.781982256999981], [116.89500460500005, -8.782042306999926], [116.89494322900009, -8.782162529999937], [116.89486944500004, -8.78223399999996], [116.89481972100009, -8.78232871299997], [116.89476370400007, -8.782404611999937], [116.89475822300005, -8.782412037999961], [116.89485537300004, -8.782483484999943], [116.89494034800009, -8.782542991999946], [116.894988409, -8.782650013999955], [116.89496327900008, -8.782768799999928], [116.89487685100005, -8.782910393999941], [116.89479168100002, -8.782910381999955], [116.89477801200007, -8.78291197699997], [116.89468199800001, -8.782921897999927], [116.89458435000006, -8.782944932999953], [116.89449916900003, -8.782956773999956], [116.89439024100011, -8.782934692999959], [116.89429297600009, -8.782947070999967], [116.89419569100005, -8.782959451999943], [116.89408639400006, -8.782948837999982], [116.89397687100006, -8.782961330999967], [116.89383085400004, -8.78296258499995], [116.89368464600011, -8.78299851099996], [116.89355065000007, -8.783011228999953], [116.89342877400009, -8.783012289999931], [116.89330687900008, -8.783036489999972], [116.8932092760001, -8.783049491999975], [116.89309960800006, -8.78309709499996], [116.89301462300011, -8.78317891499995], [116.89292960900002, -8.783237465999946], [116.89282038300007, -8.783307715999968], [116.89269939300004, -8.783412617999943], [116.89260296000009, -8.783517138999969], [116.89251918800005, -8.783620089999943], [116.89240323100012, -8.783713588999944], [116.89232060500001, -8.783826145999967], [116.89229638500001, -8.783901441999944], [116.89226643900008, -8.78399454099997], [116.89233611100008, -8.784050756999932], [116.89236445200004, -8.784148598999934], [116.8923096200001, -8.784245140999928], [116.89231118100008, -8.784412312999962], [116.89242175700008, -8.784454695999955], [116.8925454140001, -8.78442787199998], [116.892614406, -8.784497623999926], [116.89261416200009, -8.784498992999943], [116.8926150210001, -8.784662972999968], [116.89264282700003, -8.784800184999938], [116.89264335400003, -8.78493672999997], [116.89271148700004, -8.785018635999961], [116.89277928400008, -8.785140531999957], [116.89280627000005, -8.785248036999974], [116.89288676300009, -8.785328418999939], [116.89295336100008, -8.785434850999934], [116.89297102900002, -8.785462443999961], [116.89297842100007, -8.785474115999932], [116.8929864800001, -8.785486840999965], [116.89304586200001, -8.785580057999937], [116.89306067100006, -8.785632462999956], [116.89307179000002, -8.785671807999961], [116.89314682600002, -8.785838357999978], [116.89317815900006, -8.785985754999956], [116.89322476200005, -8.786640051999939], [116.89324528600002, -8.78692819899993], [116.89318258100002, -8.787145588999977], [116.89302198000007, -8.787704580999957], [116.8929519510001, -8.788324113999977], [116.89289691200008, -8.78881102899993], [116.89278160900005, -8.789831085999936], [116.892654117, -8.790961668999955], [116.89258820900011, -8.791546142999948], [116.89254843800006, -8.791898824999976], [116.89249676700001, -8.792506121999963], [116.89242053700002, -8.79340205699998], [116.89235478400008, -8.794174847999955], [116.8922944840001, -8.794883555999945], [116.89222873200004, -8.795656347999966], [116.89216340700011, -8.796424113999933], [116.89209014800008, -8.797285121999948], [116.89202559400007, -8.798043831999962], [116.89199544400003, -8.798398185999929], [116.89193054600003, -8.799160926999946], [116.89186558100005, -8.799924460999932], [116.89180058600004, -8.800959722999949], [116.8917744370001, -8.801490395999963], [116.89185974800012, -8.802331812999967], [116.89216882700009, -8.802642311999932], [116.89366506200008, -8.802759352999942], [116.89484150300007, -8.802851377999957], [116.89485218000004, -8.802852212999937], [116.89499526100008, -8.802863404999925], [116.89502689200003, -8.802865878999967], [116.89480676100004, -8.803330064999955], [116.89401082500001, -8.80362456399996], [116.89262754800006, -8.804015377999974], [116.8918856360001, -8.804467664999947], [116.8915138540001, -8.804694310999935], [116.89092934100006, -8.805099513999949], [116.89031941500002, -8.805915138999978], [116.89007277000007, -8.806590999999969], [116.89001117200007, -8.80733700199994], [116.89007487800006, -8.808483519999982], [116.89024378600004, -8.809140412999966], [116.89030988600007, -8.809397484999977], [116.89031932500006, -8.809987923999927], [116.89032874400004, -8.810577154999976], [116.89014589700002, -8.811423815999945], [116.88998171000003, -8.81218406599993], [116.88975175700011, -8.812940688999959], [116.88924721500007, -8.813666891999958], [116.88850788900004, -8.81472262699998], [116.88799927100001, -8.81533505799996], [116.88753722800004, -8.81632142899997], [116.887210503, -8.81731347699997], [116.88702602400008, -8.819475717999978], [116.88611492900009, -8.820286278999959], [116.88492660100007, -8.820825939999963], [116.88389396500008, -8.821928699999944], [116.88316403600004, -8.823506260999977], [116.88275673200008, -8.824186537999935], [116.88267758300003, -8.824797065999974], [116.8828363450001, -8.82579196499995], [116.8832990300001, -8.826897517999953], [116.88372689500011, -8.828158942999949], [116.88407992900011, -8.82881320699994], [116.88437860400006, -8.829458055999964], [116.88466789400002, -8.830195126999968], [116.88490598400006, -8.830910046999975], [116.8850862590001, -8.831501085999946], [116.88525360000006, -8.832015842999965], [116.88533145200006, -8.83254668099994], [116.88544791000004, -8.833188723999967], [116.88558111000009, -8.834183676999942], [116.88547643300001, -8.836059907999982], [116.8852481240001, -8.836931618999927], [116.88515744400001, -8.837882535999938], [116.88498623600003, -8.838544271999979], [116.88477387000012, -8.839400049999938], [116.88460917200007, -8.84011899799998], [116.88446679800006, -8.840812472999971], [116.88440335000007, -8.841041539999935], [116.88406683400001, -8.842142420999949], [116.88307215200007, -8.841931476999946], [116.88058309400003, -8.841043236999951], [116.87738790600008, -8.841112774999942], [116.87652235400003, -8.840803472999937], [116.87508675700008, -8.839821567999934], [116.87448600000005, -8.839548315999934], [116.87408635100007, -8.839448793999964], [116.87378661100001, -8.839398998999968], [116.87307583900008, -8.839268028999982], [116.87213985200003, -8.83888037099996], [116.87156280200008, -8.83871884499996], [116.87079660100005, -8.838416373999962], [116.86990556100011, -8.838133938999931], [116.86906607300011, -8.837987747999932], [116.86814941000011, -8.837649617999944], [116.86782244000005, -8.837485323999942], [116.8668682660001, -8.837147602999949], [116.86619042100006, -8.836918771999933], [116.86524340500011, -8.836661822999929], [116.86470353100003, -8.836468785999955], [116.86407014400004, -8.83630164699997], [116.86339946500004, -8.836153577999937], [116.86281541000005, -8.835923708999928], [116.86221912400003, -8.835718843999928], [116.8613967330001, -8.835423197999944], [116.86074356000006, -8.835162989999958], [116.86041617300009, -8.834961369999974], [116.8599693860001, -8.83470510799998], [116.8595735130001, -8.834529121999935], [116.859006754, -8.834168451999972], [116.85842152600003, -8.83383286399993], [116.85773432400003, -8.833324266999966], [116.85672064500011, -8.832694881999942], [116.85619925200001, -8.832476748999966], [116.85565285100006, -8.832258894999939], [116.85506957100006, -8.832097403999967], [116.8543731310001, -8.831881199999941], [116.8537017000001, -8.831664713999942], [116.85300512200001, -8.831436069999938], [116.85249700000008, -8.831286191999936], [116.85198901100011, -8.831148749999954], [116.85148887600008, -8.831154258999959], [116.85065801100006, -8.831219379999936], [116.85003395100011, -8.831325764999974], [116.84966245200008, -8.831388026999946], [116.84966240400001, -8.831387828999937], [116.84960701200009, -8.831156831999976], [116.84960689200011, -8.831156331999978], [116.84959081500006, -8.83083361599995], [116.8495907900001, -8.830833114999962], [116.84964096400006, -8.83028528899996], [116.84976712700006, -8.82982369399997], [116.8499099710001, -8.829175331999977], [116.85003440500009, -8.828558276999956], [116.85015410900007, -8.82807809999997], [116.85026596700004, -8.827454960999944], [116.850318431, -8.827112333999935], [116.85048175200006, -8.826619229999949], [116.8506145120001, -8.826188652999974], [116.85079541700009, -8.825589628999978], [116.85096652100003, -8.825233263999962], [116.85127224300004, -8.824614207999957], [116.85143515900006, -8.824083792999943], [116.85170043900007, -8.823763699999972], [116.85185903800004, -8.823407464999946], [116.85218051900006, -8.823080536999953], [116.8525316030001, -8.82260402299994], [116.85306390700009, -8.822119284999928], [116.85347652400003, -8.821555028999967], [116.85410156300009, -8.820975984999961], [116.85503898000002, -8.819815121999966], [116.85505766100005, -8.819808697999974], [116.85531058100003, -8.819501178999928], [116.85570568900005, -8.819049046999965], [116.85615782200011, -8.818664701999978], [116.85664635800003, -8.818180438999946], [116.85708425300004, -8.817640772999937], [116.857477001, -8.81697722499996], [116.85804437400009, -8.816274423999971], [116.8580818150001, -8.816267798999945], [116.85865022400003, -8.815658269999972], [116.85905060300001, -8.815119012999958], [116.85919856100008, -8.814930810999954], [116.85936937000008, -8.814549567999961], [116.85949537500005, -8.81407552199994], [116.85952796000004, -8.813633614999958], [116.85949961900008, -8.813335412999947], [116.85936994100007, -8.81292016499998], [116.85934214100007, -8.81282409399995], [116.85982720000004, -8.812121699999977], [116.85993227300003, -8.811224840999955], [116.86006320000001, -8.81010729999997], [116.86027780000006, -8.807456699999932], [116.8610503000001, -8.806269199999974], [116.86195150000003, -8.805929999999933], [116.86390420000009, -8.805760299999974], [116.86733740000011, -8.805760299999974], [116.87047094000002, -8.805061731999956], [116.87046481900006, -8.805052739999951], [116.87035276300003, -8.804888128999949], [116.87017341500007, -8.804504533999932], [116.87016871000003, -8.804459534999978], [116.87016161400004, -8.804443010999933], [116.87009931000011, -8.804075128999955], [116.86998510000001, -8.803572190999944], [116.86968012800003, -8.802659601999949], [116.86958837700001, -8.802225260999933], [116.86941774400009, -8.801504953999938], [116.86931481400006, -8.800653378999925], [116.86922416400012, -8.799849433999952], [116.86923845000001, -8.799037806999934], [116.869064148, -8.798153037999953], [116.86898149000001, -8.79745403499993], [116.8689387710001, -8.797240834999968], [116.86887733300011, -8.796934918999966], [116.8687093960001, -8.796433215999969], [116.86866704900001, -8.795720449999976], [116.86854048500004, -8.794953291999946], [116.86834832600005, -8.79420307099997], [116.86822074300005, -8.793839786999968], [116.86806390400011, -8.793224911999971], [116.86798642600002, -8.79264911599995], [116.86785719500006, -8.792010242999936], [116.86766040500004, -8.79097285599994], [116.86774973800004, -8.790567194999937], [116.86780357400005, -8.790322724999953], [116.86776139000006, -8.789648616999955], [116.86777518600002, -8.789497862999951], [116.86780520200011, -8.78916985899997], [116.86775169900011, -8.78856910299993], [116.86772864500006, -8.78845118199996], [116.86770430400009, -8.787943136999957], [116.86771848100011, -8.787834577999945], [116.86770886500005, -8.787539614999957], [116.86770724900009, -8.78749006299995], [116.86768149200009, -8.787248260999945], [116.86764119400004, -8.786869967999962], [116.86763244100007, -8.786787790999938], [116.86752482100007, -8.786231010999927], [116.86747973000001, -8.785890818999974], [116.86744164600009, -8.78563618499993], [116.86745047900001, -8.785420875999932], [116.86744491400009, -8.785284505999925], [116.86744965000003, -8.78524755999996], [116.86751134200006, -8.784908833999964], [116.86753893100001, -8.784757355999943], [116.86779628900001, -8.784345600999927], [116.86808473400004, -8.784122404999948], [116.86816020200001, -8.78403166299995], [116.86826795000002, -8.783949147999977], [116.8685004560001, -8.783570211999972], [116.86852914000008, -8.783523461999948], [116.86870545800002, -8.783045544999936], [116.86903399000005, -8.78269526899993], [116.86906956400003, -8.782657339999957], [116.86913538100009, -8.782608528999958], [116.86950150300004, -8.782337003999942], [116.86963812700003, -8.782162655999969], [116.8697102220001, -8.782070654999927], [116.86975728300001, -8.781985031999966], [116.86988252700007, -8.781804826999974], [116.87004168500005, -8.781733814999939], [116.87021649100006, -8.781635938999955], [116.87032753200003, -8.781519884999966], [116.87039734000007, -8.781447210999943], [116.87050966900006, -8.781302598999957], [116.87057318100005, -8.781286226999953], [116.87076503000003, -8.781236770999953], [116.87091505400008, -8.781198096999958], [116.87103479000007, -8.781227326999954], [116.87131401400006, -8.781295489999934], [116.87151459900008, -8.781390897999927], [116.87170542000001, -8.781485245999932], [116.87177867600008, -8.781532526999968], [116.8717849200001, -8.781537304999972], [116.87193741700003, -8.781644322999966], [116.87227630200005, -8.781882141999972], [116.87270214900002, -8.781897344999948], [116.87271475000011, -8.781896850999942], [116.87271665700007, -8.781897862999926], [116.8727394880001, -8.781898677999948], [116.87284894000004, -8.78196808599995], [116.87290249000011, -8.782002044999956], [116.8729475020001, -8.782029867999938], [116.8730904030001, -8.782118349999962], [116.87323195500005, -8.782247845999962], [116.87336028200002, -8.782344961999968], [116.87344507300008, -8.782428739999943], [116.87347195600012, -8.782446843999935], [116.87356559200009, -8.782509822999941], [116.87366456100006, -8.78257655599998], [116.87377171600008, -8.782633940999972], [116.87383720900004, -8.782651517999966], [116.87398093900003, -8.782742260999953], [116.87405431400009, -8.782779365999943], [116.87409884600004, -8.78280188499997], [116.87414829600004, -8.782829241999934], [116.87419013600004, -8.78285238899997], [116.87431952300005, -8.782910440999956], [116.8743832890001, -8.782984684999974], [116.87442279700008, -8.783018020999975], [116.8744950040001, -8.783105981999938], [116.87449667800001, -8.783108020999975], [116.87450873000012, -8.783122705999972], [116.87451333800004, -8.783117957999934], [116.87454060100004, -8.78308986099995], [116.87454479400003, -8.783049614999982], [116.87455011600002, -8.782998524999925], [116.87458403300002, -8.782945858999938], [116.87462959000004, -8.78289840399998], [116.87468278000006, -8.782855733999952], [116.874688117, -8.78285049799996], [116.87472349600012, -8.782815796999955], [116.87474282700009, -8.78279641499995], [116.87476040600006, -8.782783845999973], [116.8747604460001, -8.782772740999974], [116.87476075300003, -8.782756530999961], [116.87476063200006, -8.782721236999976], [116.87476065900012, -8.782713848999947], [116.87476074300002, -8.782713651999927], [116.87476112600007, -8.782687493999958], [116.87478583100005, -8.782656678999956], [116.87480697500007, -8.782613476999927], [116.87482121500011, -8.78257756499994], [116.87483303500005, -8.782545303999939], [116.87484241700008, -8.782506036999962], [116.87483899200004, -8.782414392999954], [116.87484167800005, -8.78239440699997], [116.87484071800009, -8.782387923999977], [116.87484842600009, -8.782312974999968], [116.87484223000001, -8.782291829999963], [116.87483041400003, -8.782251507999945], [116.87481603000003, -8.782194426999979], [116.87480533000007, -8.782141582999941], [116.87477703000002, -8.782087002999958], [116.874776655, -8.78205247699998], [116.87477626500004, -8.782016634999934], [116.87477513100009, -8.781912131999945], [116.87477163800008, -8.781898069999954], [116.87476627500007, -8.781876476999969], [116.87475439800005, -8.781805756999972], [116.87476273000004, -8.781749803999958], [116.87476717900006, -8.781719927999973], [116.87477505900006, -8.781670518999931], [116.87477902100011, -8.781645676999972], [116.87480669500007, -8.781576964999942], [116.87480828800005, -8.781573008999942], [116.8748082400001, -8.781570657999964], [116.87480709900001, -8.781515075999948], [116.87482030400008, -8.781482840999956], [116.87483667200001, -8.781442883999944], [116.87484304100008, -8.78136866899996], [116.87484258600011, -8.781365181999945], [116.87483398800009, -8.781299289999936], [116.87483240600011, -8.78128716599997], [116.87485546900007, -8.781219843999963], [116.87489274500001, -8.78115943499995], [116.87489611000001, -8.781154044999937], [116.87491907300011, -8.78113720999994], [116.87492204500006, -8.781133636999925], [116.8749507760001, -8.781104797999944], [116.87497473200006, -8.781067385999961], [116.87498049700002, -8.78104745099995], [116.87496179700008, -8.780993819999935], [116.87494328900004, -8.78097970999994], [116.87490498300008, -8.78094759499993], [116.8748941450001, -8.780925838999963], [116.87489118500002, -8.780919775999962], [116.87488986200003, -8.780917108999972], [116.87489392200007, -8.780885438999974], [116.874895476, -8.780865948999974], [116.87489756500008, -8.78086256399996], [116.87491058800003, -8.78082119499993], [116.87491541000009, -8.780800664999958], [116.87489905500001, -8.78075129399997], [116.87489596400007, -8.780725220999955], [116.8748927050001, -8.780697734999933], [116.8748921780001, -8.780693288999942], [116.87490048500001, -8.78066780699993], [116.8749159670001, -8.780620314999965], [116.8749181610001, -8.780610895999928], [116.87493441100003, -8.780541122999978], [116.87494715700007, -8.78051692899993], [116.87496948700004, -8.780474540999933], [116.8750158360001, -8.780414426999926], [116.87501717200007, -8.78041234099993], [116.8750522250001, -8.780357576999961], [116.87508615000002, -8.78025568499993], [116.87509070500005, -8.78024200599998], [116.87510864800004, -8.780192759999977], [116.87513178200004, -8.780128882999975], [116.87515879900002, -8.78015441599996], [116.8751674780001, -8.78014636599994], [116.8753175820001, -8.780333220999978], [116.87539376200004, -8.78042973099997], [116.87541041400004, -8.780450826999981], [116.87551792700003, -8.780577146999974], [116.87559150800007, -8.780662835999976], [116.87561082100001, -8.780685326999958], [116.87569135800004, -8.780772826999964], [116.87583540600008, -8.780952198999955], [116.87590659400007, -8.781040878999931], [116.87597567700004, -8.781126590999975], [116.87603917500007, -8.781205374999956], [116.8761072740001, -8.78128957499996], [116.87620213500009, -8.781414010999981], [116.8762753210001, -8.781492961999959], [116.87628740600007, -8.781508451999969], [116.87632826600009, -8.78156082199996], [116.87634599500007, -8.78158170699993], [116.87642422300007, -8.781673854999951], [116.87646454800006, -8.781740481999975], [116.87669983800004, -8.782024272999934], [116.87682639800005, -8.782175973999927], [116.87688540700003, -8.782242077999967], [116.8769342810001, -8.782303241999955], [116.87698994000004, -8.782358837999936], [116.87699784200004, -8.782347073999972], [116.87709469000004, -8.782282964999979], [116.87710335300005, -8.782277229999977], [116.8771068850001, -8.782270928999935], [116.8771132930001, -8.782259694999937], [116.87716205100003, -8.782172522999929], [116.87716205000004, -8.782045078999943], [116.87717637100002, -8.782032694999941], [116.87725583500003, -8.781963977999965], [116.87736134500005, -8.78190604799994], [116.87747857700003, -8.781859704999931], [116.87752208900008, -8.78183820299995], [116.87757016300009, -8.781797493999932], [116.87764937200006, -8.781727064999927], [116.87770207800008, -8.781689196999935], [116.87773650000008, -8.781664464999949], [116.87782362900009, -8.781586210999933], [116.87793136900007, -8.781518484999935], [116.87801067100008, -8.78144829699994], [116.8781058190001, -8.781393729999934], [116.87811391900004, -8.781389083999954], [116.87820098400005, -8.781339152999976], [116.87826681800004, -8.781292089999965], [116.87831135500005, -8.781233379999946], [116.87832255800004, -8.781223681999961], [116.87845357000003, -8.781049073999952], [116.87869094500002, -8.78048640299994], [116.8786947860001, -8.78048944099993], [116.87934425000003, -8.780049378999934], [116.87927392800009, -8.779678667999974], [116.87931974600008, -8.779607492999958], [116.87940692300003, -8.779648356999928], [116.87963535100005, -8.779667392999954], [116.87981143100001, -8.779634079999937], [116.87995586700004, -8.77945447899998], [116.88019387100007, -8.779065273999947], [116.88071803800005, -8.778489976999936], [116.88113551600009, -8.777947240999936], [116.8812959390001, -8.777593145999958], [116.88145636700006, -8.777221339999926], [116.88146683800005, -8.777184209999973], [116.88147671900003, -8.777110240999946], [116.88154945200006, -8.776479510999934], [116.88163074900001, -8.775774506999937], [116.88170213300009, -8.775246266999943], [116.8819591140001, -8.774689472999967], [116.88204477500005, -8.774332553999955], [116.8824445240001, -8.774032741999974], [116.88272650800002, -8.77402847299993], [116.88279328600004, -8.773998994999943], [116.88295358900007, -8.77401675599998], [116.88295368500007, -8.774016812999946], [116.8830682140001, -8.774085174999925], [116.88313167700005, -8.774123054999961], [116.8833097480001, -8.774282477999975], [116.88341655400006, -8.774494999999945], [116.88359442100011, -8.775309591999928], [116.88370117300008, -8.775699190999944], [116.88396800900011, -8.776814842999954], [116.88423491700007, -8.77770030299996], [116.88441289700006, -8.778160747999948], [116.88466208900002, -8.77874516999998], [116.88480607200006, -8.779064750999964], [116.88478402200008, -8.77925008099993], [116.88490819100002, -8.779981851999935], [116.88493256700008, -8.780121700999928], [116.88496656100006, -8.780316728999935], [116.88498012200012, -8.780394526999942], [116.88501226100004, -8.780569012999933], [116.88503391000006, -8.780686549999928], [116.88524460500003, -8.780961185999956], [116.88538216800009, -8.78121558099997], [116.8853894660001, -8.781229074999942], [116.88542073100007, -8.781286894999937], [116.88577113100007, -8.781688740999925], [116.88597647600011, -8.78185095899994], [116.88621830900001, -8.781993230999944], [116.88642332000006, -8.78204409999995], [116.8866428340001, -8.782013846999973], [116.886790829, -8.78195323999995], [116.8868951290001, -8.781923279999944], [116.88715307400003, -8.78168442699996], [116.88802205200011, -8.780586005999965]]]}, ""bbox"": [116.8495907900001, -8.842142420999949, 116.89506613800006, -8.773998994999943]}"
