NAMOBJ,WADMKD,WADMKC,WADMKK,SHAPE_Area,geometry
Abiansemal_Abiansemal,Abiansemal,Abiansemal,Badung,0.0004061731400681992,"{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[115.22123697600011, -8.514650965999977], [115.22123899400003, -8.514651968999942], [115.22127798800011, -8.514738020999971], [115.2213820070001, -8.515095006999957], [115.22184198000002, -8.516878032999955], [115.22187902600001, -8.517321036999931], [115.22190002000002, -8.517574955999976], [115.22174497900005, -8.518633017999946], [115.22175300900005, -8.519374999999968], [115.22186299100008, -8.51970597999997], [115.2220030100001, -8.519906026999934], [115.22206496700005, -8.519981969999947], [115.22204796900007, -8.520013980999977], [115.22187599200004, -8.520215040999972], [115.22161700700008, -8.520509981999965], [115.22149896400003, -8.52064304299995], [115.2214180310001, -8.52088103799997], [115.22145902900002, -8.52111696999998], [115.22150201600004, -8.52144104499996], [115.22143298500009, -8.52166399899994], [115.22134300900007, -8.521735990999957], [115.22109903300009, -8.52186196599996], [115.22105601500004, -8.521981990999961], [115.22090500200011, -8.522459024999932], [115.22078499100007, -8.522628955999949], [115.2206359700001, -8.52275599799998], [115.2205280170001, -8.522779999999955], [115.22014003000004, -8.522807960999955], [115.22007296600009, -8.522896960999958], [115.22001297800011, -8.522978039999941], [115.21997702800002, -8.523026957999946], [115.21996502800005, -8.523046969999939], [115.21961396400002, -8.523656957999947], [115.21957098600001, -8.52391401899996], [115.2196350160001, -8.524076024999943], [115.21983499600003, -8.524492025999962], [115.21984398300003, -8.524751041999934], [115.21979302300008, -8.52498501599996], [115.21967400900007, -8.525197977999937], [115.219637981, -8.525360970999941], [115.21968298600007, -8.525636965999979], [115.21994400400001, -8.526538022999944], [115.22003702600011, -8.526746985999978], [115.22012899300012, -8.527119011999957], [115.22033299600002, -8.527281027999948], [115.22066700800008, -8.527572991999932], [115.22087899200005, -8.52782299599994], [115.22094298400009, -8.527847966999957], [115.22141903200009, -8.528034007999963], [115.22142699000005, -8.528126967999981], [115.22132801500004, -8.528362981999976], [115.22114301600004, -8.528657989999942], [115.22084699900006, -8.529136979999976], [115.22088403300006, -8.529306997999981], [115.22101097500001, -8.529501019999941], [115.22118899800012, -8.52975900399997], [115.22134797300009, -8.52998996399998], [115.22137202500005, -8.53021397699996], [115.22139701900005, -8.530461044999981], [115.22152600000004, -8.531023969999978], [115.22163596900009, -8.531196038999951], [115.22180299800004, -8.531369997999946], [115.22176196900011, -8.531431999999938], [115.221468017, -8.531949958999974], [115.22134496400008, -8.53230698799996], [115.22133798200002, -8.532343022999953], [115.22120297300012, -8.53313099099995], [115.22112397100011, -8.534035007999933], [115.22115896800005, -8.53466095799996], [115.22123401500005, -8.535387969999931], [115.2212270340001, -8.535730977999947], [115.22115896800005, -8.535874028999956], [115.2210219750001, -8.535974006999936], [115.22009996700001, -8.53647497999998], [115.21988897500012, -8.536704963999966], [115.21980500000006, -8.53678999999994], [115.21930400600002, -8.537297964999937], [115.21907702300007, -8.537391020999962], [115.21852199400007, -8.537518997999939], [115.21796900900006, -8.537594011999943], [115.21757198000012, -8.537581971999941], [115.21677197500003, -8.537581003999946], [115.2164589890001, -8.537630996999951], [115.21632397000008, -8.537741015999927], [115.21628403200009, -8.537841981999975], [115.21627800100009, -8.538172971999927], [115.21625897700005, -8.539059995999935], [115.21622600800004, -8.53940197999998], [115.21630800600008, -8.539500975999943], [115.21647297700008, -8.539601980999976], [115.216710035, -8.539646007999977], [115.21737500500001, -8.539728974999946], [115.21756302600011, -8.539752979999946], [115.21777997900006, -8.539868957999943], [115.21788496900001, -8.540048959999979], [115.21789301100011, -8.540188020999949], [115.21782697600008, -8.540360999999962], [115.21763803300007, -8.540632031999962], [115.21744103700007, -8.540830982999978], [115.21722402600005, -8.541049999999927], [115.21649797200007, -8.541734003999977], [115.21593999400011, -8.542317990999948], [115.2158490060001, -8.542574015999946], [115.21588498800008, -8.542744028999948], [115.21600100500007, -8.542920014999936], [115.21609103000003, -8.542967975999943], [115.21613197500005, -8.542988954999942], [115.21644700700006, -8.543095983999933], [115.21675002900008, -8.543225013999972], [115.2168830170001, -8.543342955999947], [115.21715203500003, -8.543649991999928], [115.21734798900002, -8.543724020999946], [115.21816301900003, -8.543959989999962], [115.21855801800007, -8.544103994999944], [115.21866596500001, -8.544227967999973], [115.21869799700005, -8.544377985999972], [115.2186600120001, -8.544622955999955], [115.21846801000004, -8.54511697299995], [115.21804897200002, -8.54595596699994], [115.21790400600003, -8.546029963999956], [115.21742900000004, -8.546179998999946], [115.21710103500004, -8.54634101399995], [115.21703900000011, -8.546361970999953], [115.21668496600012, -8.54650804199997], [115.21643899900005, -8.54670396499995], [115.21627401600006, -8.546911016999957], [115.21601599400003, -8.547234969999977], [115.21594300200002, -8.54747001499993], [115.21588699100005, -8.54780601699997], [115.21590100300011, -8.548029983999982], [115.21601398100006, -8.548150997999926], [115.21620997900004, -8.548360978999938], [115.2162849880001, -8.548561995999933], [115.2162940290001, -8.548920985999928], [115.21619103700004, -8.549358010999981], [115.2160739630001, -8.549585983999975], [115.21591702400008, -8.549738023999964], [115.21547098300005, -8.550035979999961], [115.21519703000001, -8.550273984999933], [115.21486798100011, -8.550490041999979], [115.21448798600011, -8.550742020999962], [115.2144279910001, -8.550807006999946], [115.21419298800004, -8.551060015999951], [115.21405400700007, -8.55134401999993], [115.21364100500011, -8.552475000999948], [115.213596972, -8.552537981999933], [115.21335602400006, -8.552877015999968], [115.21321096600002, -8.553162979999968], [115.2131499950001, -8.553405040999962], [115.21302401700007, -8.55398396399994], [115.21276096700001, -8.554693954999948], [115.21259697100004, -8.554977028999929], [115.21239598600005, -8.55546702099997], [115.2119980120001, -8.55631197599996], [115.21163899100009, -8.557043035999925], [115.21131602100002, -8.55733495499993], [115.21112601900006, -8.55752498499993], [115.21076996400006, -8.557973038999933], [115.21075096700008, -8.558223969999972], [115.21079701800011, -8.558562972999937], [115.21075802700011, -8.55881299799995], [115.21050899600004, -8.559533987999941], [115.21019199300008, -8.560022988999947], [115.21001003600009, -8.560206003999951], [115.20991303500011, -8.560303991999945], [115.20967701100005, -8.56046903999993], [115.20847498500007, -8.561156958999959], [115.20751601200004, -8.56166602999997], [115.20694998300007, -8.561863984999945], [115.20680796700003, -8.561898035999945], [115.20635799600007, -8.562007039999969], [115.20595602100002, -8.56207097999993], [115.20575999900007, -8.562202041999967], [115.20564901600005, -8.561895007999965], [115.20565503300008, -8.561633983999968], [115.2057380010001, -8.561381994999977], [115.20587900100008, -8.561148985999978], [115.2060639660001, -8.560916000999953], [115.20616202100007, -8.560657030999948], [115.20616898700007, -8.560640972999977], [115.20626499200011, -8.560403958999927], [115.20658896600003, -8.559451012999943], [115.20667697900001, -8.559192990999975], [115.20731401500007, -8.55849703399997], [115.20748203700009, -8.558315039999968], [115.20755702700001, -8.558166963999952], [115.20749996500001, -8.55797298999994], [115.20748699700005, -8.557719017999943], [115.20739402200002, -8.557437015999938], [115.20735098800003, -8.557302041999947], [115.20743596800003, -8.55709995799998], [115.20772501700003, -8.556790981999939], [115.20788002400002, -8.556637038999952], [115.20798399800003, -8.556409009999982], [115.20805898700007, -8.55618102699998], [115.2081019630001, -8.556040033999977], [115.20798297500005, -8.555842969999958], [115.20793597300008, -8.55578797499993], [115.20804997700009, -8.554600027999982], [115.20846800600009, -8.553246986999966], [115.20869197200011, -8.55261600199998], [115.2087560330001, -8.55222598499995], [115.20874397300008, -8.552034026999934], [115.20846198400011, -8.55017597699998], [115.20858196500001, -8.549583017999964], [115.20851400100003, -8.548948963999976], [115.20848502800004, -8.548674037999945], [115.20851203500001, -8.548552042999972], [115.2087260080001, -8.548295957999926], [115.20881596400011, -8.548102030999928], [115.20882399200002, -8.548082995999948], [115.20889496900008, -8.547751042999948], [115.2090730220001, -8.54729601899993], [115.2091760080001, -8.547005974999934], [115.20920502100012, -8.546678979999967], [115.20919600500008, -8.546620996999934], [115.2091610220001, -8.54641401799995], [115.2088910330001, -8.545818982999947], [115.2087950340001, -8.54559102199994], [115.2088229850001, -8.545299003999958], [115.20883302300001, -8.54510597199993], [115.20910300700007, -8.544658965999929], [115.20921900600001, -8.544484954999973], [115.20924399000012, -8.54434704199997], [115.20920802500007, -8.54423804399994], [115.20901500600007, -8.543984956999964], [115.20897599300008, -8.543790975999968], [115.20923898000001, -8.543237996999949], [115.2094029640001, -8.542892010999935], [115.20947198400006, -8.542610034999939], [115.20954303600001, -8.54210100399996], [115.2095530150001, -8.542032983999945], [115.20957299200006, -8.541988964999973], [115.2095950370001, -8.54187101499997], [115.2098049970001, -8.541896029999975], [115.21010301800004, -8.54189198299997], [115.21042402700004, -8.541889036999976], [115.21054499400009, -8.541853980999974], [115.21065400700002, -8.541636006999966], [115.21076096600007, -8.54099100999997], [115.21081801600008, -8.540737993999926], [115.21106502800001, -8.540445991999945], [115.2111219630001, -8.54033001099998], [115.21104300100001, -8.53983700799995], [115.21098903600011, -8.53944400499995], [115.21082496300005, -8.538990019999972], [115.21076401100004, -8.538843031999932], [115.21078096600002, -8.538643975999946], [115.21085903100004, -8.538365024999962], [115.21064900900001, -8.537790967999968], [115.21055100600006, -8.537543021999966], [115.21049603100005, -8.537350954999965], [115.21031203000007, -8.536978954999938], [115.21016900500001, -8.536620973999959], [115.21015997900008, -8.536131006999938], [115.2101419810001, -8.535686012999975], [115.20998700400003, -8.53517702199997], [115.20991601500009, -8.534949989999973], [115.20990897800004, -8.534643979999942], [115.20981503000007, -8.533991998999966], [115.20989097800009, -8.533669015999976], [115.20985903600001, -8.53321103199994], [115.2098200050001, -8.53308502599998], [115.20957998800009, -8.533018021999965], [115.20948199700001, -8.532992982999929], [115.20940599200003, -8.53284601599995], [115.20947499800002, -8.532518029999949], [115.20959501100003, -8.532221012999969], [115.20974202000002, -8.531851986999925], [115.20976598200002, -8.531708011999967], [115.20916703400007, -8.530992955999977], [115.2091120230001, -8.529764000999933], [115.20914099100003, -8.529300964999948], [115.20906299800004, -8.528970039999933], [115.20906403000004, -8.528652044999944], [115.20918501900007, -8.528322038999931], [115.20941298000002, -8.528018017999955], [115.20956199300008, -8.527555986999971], [115.20976601000007, -8.52660401299994], [115.20994302500003, -8.525757040999963], [115.21013906700011, -8.524934353999981], [115.20963016700011, -8.524790038999981], [115.20925183300005, -8.524682962999975], [115.20933749300002, -8.52333380899995], [115.20938032400011, -8.522591416999944], [115.20940173800011, -8.522163113999966], [115.20943743100008, -8.521492105999926], [115.20949453700007, -8.520963865999931], [115.2095068000001, -8.520967368999948], [115.20999422400007, -8.521106632999931], [115.21046622200004, -8.521241489999966], [115.21035201300003, -8.52071602999996], [115.21022302000006, -8.519933993999928], [115.21006601600004, -8.519377989999953], [115.21078498400004, -8.518969022999954], [115.21119296900008, -8.51816595899993], [115.21140299000001, -8.516515004999974], [115.21163002700007, -8.515649999999937], [115.21256797700005, -8.514366042999939], [115.21321900200007, -8.513684042999955], [115.21431596900004, -8.512763012999926], [115.21537197400005, -8.51216403999996], [115.21581797800002, -8.512024984999925], [115.21691199800011, -8.511949012999935], [115.21763801100008, -8.512376012999937], [115.21876898700009, -8.51308598999998], [115.21969803200011, -8.513674003999938], [115.22123697600011, -8.514650965999977]]]}, ""bbox"": [115.20564901600005, -8.562202041999967, 115.22206496700005, -8.511949012999935]}"
Abiansemal_Angantaka,Angantaka,Abiansemal,Badung,0.00018483593232130474,"{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[115.24908101100004, -8.573040010999932], [115.24915668900007, -8.573966581999969], [115.24914827400005, -8.574038927999936], [115.24912484300012, -8.574240370999973], [115.24975069700008, -8.576030774999936], [115.24977666100006, -8.577236226999958], [115.24966016200005, -8.57861322499997], [115.24959289300011, -8.579552141999955], [115.24957356700008, -8.580334738999966], [115.24955617500007, -8.580694694999977], [115.24943287700012, -8.581651156999953], [115.24937332600007, -8.582271357999957], [115.24929964600005, -8.582642756999974], [115.24917001500012, -8.583086368999943], [115.24906206900005, -8.583438418999947], [115.24896129100011, -8.583773574999952], [115.2488821070001, -8.58403691999996], [115.24876020900001, -8.58433955199996], [115.24845115800008, -8.584902377999981], [115.24801499700004, -8.58553574399997], [115.24795495600006, -8.585622933999957], [115.24754756400012, -8.586268467999957], [115.247274274, -8.58677502699993], [115.24718106300008, -8.586947797999926], [115.24679389900007, -8.587596837999968], [115.2465703250001, -8.588581489999967], [115.24651746300003, -8.58913180099995], [115.24651564700002, -8.589527111999928], [115.24651516400002, -8.589632292999966], [115.24648746600008, -8.590182718999927], [115.24637512100003, -8.591045392999945], [115.24741180700005, -8.591551028999959], [115.24718984800006, -8.59204226099996], [115.24706196700004, -8.59246432699996], [115.24687162100008, -8.592776534999928], [115.24669593800002, -8.593323613999928], [115.2465202510001, -8.59326284599996], [115.24544700100012, -8.592891624999936], [115.24419806500009, -8.592459635999944], [115.2441775740001, -8.592447875999937], [115.24423896400003, -8.592206954999938], [115.24435893200007, -8.591987225999958], [115.24472703700008, -8.591313016999948], [115.24492902400004, -8.590929040999981], [115.24491301300009, -8.590924990999952], [115.24485200000004, -8.59090102999994], [115.24480098100003, -8.590902966999977], [115.24451201600004, -8.590834034999943], [115.24424199900011, -8.590782003999948], [115.24407203400006, -8.590816030999974], [115.24353002200007, -8.591027972999939], [115.24325698000007, -8.591030976999946], [115.24317801300003, -8.591050954999957], [115.24310497300007, -8.59106897199996], [115.24302500900001, -8.59109400799997], [115.24298900500003, -8.591104961999974], [115.24295097600009, -8.591099997999947], [115.24289201600004, -8.591085988999964], [115.24246199800007, -8.590986040999951], [115.24239698000008, -8.590970015999972], [115.24205502100006, -8.590957969999977], [115.24085000100001, -8.590882956999963], [115.2404989800001, -8.590837964999935], [115.24026403000005, -8.590800011999931], [115.2401231660001, -8.59077796899993], [115.240148223, -8.590602562999948], [115.24013870600004, -8.590364616999977], [115.24013870600004, -8.590145706999976], [115.24013870600004, -8.589964867999981], [115.24011967000001, -8.589508010999964], [115.24009111700002, -8.589032117999977], [115.24010063500009, -8.588603815999932], [115.24011015200006, -8.588394422999954], [115.24016725900003, -8.588223101999972], [115.24015774100008, -8.588032744999964], [115.24009111700002, -8.587899494999931], [115.23994834900009, -8.587766245999944], [115.23971992000008, -8.587547334999954], [115.23937727900011, -8.587261799999965], [115.23906318900003, -8.586947710999937], [115.23871102900011, -8.586481336999952], [115.23871102900011, -8.58631001599997], [115.23877765400005, -8.585910265999928], [115.23901560000002, -8.585548586999948], [115.23928210000008, -8.58533919499996], [115.23936776000005, -8.585158356999955], [115.239377278, -8.584987034999926], [115.23933920700006, -8.584806195999931], [115.23921547400005, -8.58451114199994], [115.23909174300002, -8.584139946999926], [115.23895849300004, -8.583759232999967], [115.23880620700004, -8.583445143999938], [115.23864440400007, -8.583216715999981], [115.23850163600002, -8.582969251999941], [115.23829224400004, -8.582579019999969], [115.23815899400006, -8.58216975299996], [115.23798767300002, -8.581646271999944], [115.23790201300005, -8.581455914999935], [115.23760695900012, -8.581122789999938], [115.23742612000001, -8.58067545199998], [115.2373023880001, -8.58026618499997], [115.23723576300006, -8.579780773999971], [115.23721967400002, -8.579768470999966], [115.23723469100003, -8.57976832299994], [115.23704195500011, -8.579375712999934], [115.23660651300008, -8.578576212999963], [115.23644946900004, -8.578254985999934], [115.23670645100003, -8.578140772999973], [115.23705623100011, -8.578133633999926], [115.23734890500009, -8.578162187999965], [115.23796994500003, -8.578247847999933], [115.23839824800007, -8.578312092999965], [115.23886938100009, -8.578319231999956], [115.23877658200001, -8.577790991999962], [115.23855529200011, -8.576598881999928], [115.23841252400007, -8.575935011999945], [115.23824834100003, -8.574949914999934], [115.23820823500012, -8.574836278999953], [115.2380556060001, -8.573914849999937], [115.23844107800005, -8.57393626499993], [115.23901928700002, -8.57397909499997], [115.2393333760001, -8.573964818999968], [115.23962605000008, -8.573957679999978], [115.2398687540001, -8.573957679999978], [115.2400971830001, -8.574043339999946], [115.24014715200008, -8.574064755999927], [115.24015259100008, -8.574078898999971], [115.24015457700011, -8.574075568999945], [115.24029943700009, -8.57414089799994], [115.24049931200011, -8.573741148999943], [115.24075629300012, -8.57336995299994], [115.24117745800004, -8.572870265999939], [115.24143444000003, -8.57257759199996], [115.2415272390001, -8.57239199399993], [115.24184132700009, -8.572520484999927], [115.24216255400006, -8.572627560999933], [115.24228390700011, -8.572691805999966], [115.24244809000004, -8.572670391999964], [115.24262654900008, -8.572620422999933], [115.24303343700001, -8.572499069999935], [115.24324045000003, -8.572406270999977], [115.2433475260001, -8.572342025999944], [115.24349743200003, -8.572263503999977], [115.24374727600002, -8.572234949999938], [115.24416844100006, -8.57228491899997], [115.24493938600006, -8.572313471999962], [115.24572460800005, -8.572377716999938], [115.24609611000005, -8.57242142299998], [115.24614319900002, -8.57244370199993], [115.24625522800011, -8.572451480999973], [115.24697620500001, -8.572594248999962], [115.24762579700007, -8.572744154999953], [115.24825397500001, -8.572829814999977], [115.24861089400008, -8.572936891999973], [115.24908066600005, -8.573035789999949], [115.24908101100004, -8.573040010999932]]]}, ""bbox"": [115.23644946900004, -8.593323613999928, 115.24977666100006, -8.572234949999938]}"
Abiansemal_Ayunan,Ayunan,Abiansemal,Badung,0.0001736569277318518,"{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[115.20236960200009, -8.489305878999971], [115.20223000900012, -8.489465972999938], [115.20215504600003, -8.48961664999996], [115.20212403100004, -8.489678990999948], [115.20209899800011, -8.489925012999947], [115.20214700400004, -8.49016504399998], [115.2022590150001, -8.490328989999966], [115.20262698200008, -8.49079801399995], [115.20264297100005, -8.490886039999964], [115.2026360320001, -8.490929033999976], [115.20256298200002, -8.491066002999958], [115.20230198200011, -8.491330008999967], [115.20204103300011, -8.491614985999945], [115.20196896800007, -8.491829967999934], [115.20175098700008, -8.49269699599995], [115.20174602600002, -8.492733039999962], [115.20163703700007, -8.493720972999938], [115.20157600000005, -8.49430100799998], [115.2015220080001, -8.494526015999952], [115.20143599200003, -8.49463300399998], [115.20109197200009, -8.495019016999947], [115.20090397100012, -8.495268985999928], [115.20088401900011, -8.495308032999958], [115.20086696300007, -8.495464965999929], [115.20093299100006, -8.495661963999964], [115.2010409720001, -8.496031984999945], [115.20107697200001, -8.496229024999934], [115.20112900700008, -8.496439968999937], [115.20139199700009, -8.49738903399998], [115.20138697300001, -8.497775978999925], [115.20130902000005, -8.498128960999964], [115.2011779820001, -8.498704965999934], [115.20101298200007, -8.499546023999926], [115.20108602000005, -8.499846010999931], [115.20116797500009, -8.499999965999962], [115.20120397700009, -8.500068016999933], [115.20128801700002, -8.500288961999956], [115.20131200200001, -8.500749980999956], [115.20124503000011, -8.500995989999979], [115.20119703000012, -8.501349019999964], [115.20122700200011, -8.501569985999936], [115.20131102000005, -8.501651003999939], [115.20165900900008, -8.501908963999938], [115.20185900500007, -8.502171029999943], [115.2019379950001, -8.50236700399995], [115.20212298600006, -8.502860042999941], [115.20252498900004, -8.503916955999955], [115.20261801800007, -8.50474799799997], [115.2025720360001, -8.505182028999968], [115.20245101500007, -8.50542399099993], [115.20145502300011, -8.507141986999954], [115.20141500600005, -8.507212036999931], [115.20148899100002, -8.507325006999963], [115.20158202100004, -8.507449002999977], [115.20197499300002, -8.507970031999946], [115.20200403100011, -8.508327033999933], [115.20200203400009, -8.508739030999948], [115.20200097100007, -8.50904699199998], [115.20206298900007, -8.509830976999979], [115.20203099500009, -8.510573036999972], [115.20202497100001, -8.51091704099997], [115.20225403100005, -8.511772033999932], [115.20225402400001, -8.511934015999941], [115.20225399800006, -8.512115974999972], [115.20217103300001, -8.512515032999943], [115.20209499900011, -8.512952991999953], [115.20215101600002, -8.513369958999931], [115.2022050270001, -8.51360703499995], [115.20220800000004, -8.513628019999942], [115.20215400100005, -8.51401401499993], [115.20202703500001, -8.51421301299996], [115.20173997500001, -8.51466499999998], [115.20180099700008, -8.514859986999966], [115.20185197500007, -8.51504100699998], [115.20195401000001, -8.515401961999942], [115.2019759740001, -8.515749981999932], [115.20187698400002, -8.516019976999928], [115.20162399800006, -8.516648023999949], [115.2013349880001, -8.517580976999966], [115.20137002500007, -8.51795201699997], [115.20149599500007, -8.518270960999928], [115.20160797000005, -8.518572032999941], [115.20161534500005, -8.518668871999978], [115.20163203100003, -8.518887972999948], [115.20156501200006, -8.519127020999974], [115.20141802600006, -8.519458981999946], [115.20113601500009, -8.519871037999962], [115.20084003700003, -8.520274984999958], [115.20067800700008, -8.520636975999935], [115.20051899500004, -8.521074006999982], [115.20034097000007, -8.521268970999927], [115.19997698500003, -8.521545961999948], [115.19982501100003, -8.521711035999942], [115.19978301700007, -8.521883037999942], [115.19978401000003, -8.522503039999947], [115.19968998200011, -8.522751994999965], [115.19954599300002, -8.522906981999938], [115.19937502000005, -8.523002997999981], [115.1991469940001, -8.523048040999981], [115.19848900400007, -8.52306595899995], [115.19782800500002, -8.523039026999982], [115.19767396500004, -8.52318104099993], [115.19766499700006, -8.52319302099994], [115.19746702500004, -8.523393042999942], [115.19746499400003, -8.523395021999931], [115.19742600500001, -8.523452962999954], [115.19739699900003, -8.523505977999946], [115.19726797600003, -8.523759017999964], [115.1975069670001, -8.522924004999936], [115.19734897700005, -8.522214961999964], [115.1968400070001, -8.521852025999976], [115.19614300400008, -8.521662038999978], [115.19533801700004, -8.521391010999935], [115.19452003000004, -8.520985959999962], [115.19424703700008, -8.520496033999962], [115.19428298200012, -8.520241025999951], [115.19452500400007, -8.519813965999958], [115.19473196400008, -8.519325999999978], [115.19488998800011, -8.518925033999949], [115.19501999700003, -8.51866901699998], [115.1950249790001, -8.518485002999967], [115.1947730070001, -8.517919968999934], [115.19464102400002, -8.517638960999932], [115.1945780320001, -8.517194031999963], [115.1946050040001, -8.516983996999954], [115.19470601100011, -8.51681199899997], [115.19496102700009, -8.515832976999945], [115.19508898600009, -8.515407013999948], [115.19540503000007, -8.514955980999957], [115.19545103600001, -8.51463096499998], [115.19557703600003, -8.51449496899994], [115.19581500400011, -8.514036973999964], [115.19594401300003, -8.51375401499996], [115.19604203200004, -8.513596012999926], [115.19641096700002, -8.51352396599998], [115.19644102000007, -8.513519042999974], [115.19669600000009, -8.513121960999968], [115.19691299600004, -8.51280804299995], [115.19705598000007, -8.512659016999976], [115.19716301800008, -8.51265399999994], [115.19744701500008, -8.51279298399993], [115.19759101000011, -8.51281200099993], [115.19776199700004, -8.512712006999948], [115.19812602100001, -8.51242498399995], [115.19828403300005, -8.512280998999927], [115.19842403500002, -8.512048978999928], [115.19856396500006, -8.511623972999928], [115.19856899900003, -8.511236033999978], [115.19815698500008, -8.51047998599995], [115.19790101800004, -8.509744004999959], [115.19772898200006, -8.50936401399997], [115.19763302800004, -8.509177000999955], [115.19766501700008, -8.508774001999939], [115.1976679710001, -8.508718966999936], [115.19767599200009, -8.508557021999934], [115.19761097600008, -8.50828798599997], [115.19746602700002, -8.507992997999963], [115.1971819800001, -8.507592963999969], [115.19704196900011, -8.507250994999936], [115.19699000700007, -8.507121041999937], [115.19695598500005, -8.506821958999979], [115.19701201700002, -8.506545981999977], [115.19721099900005, -8.506240023999965], [115.19765901400001, -8.505814004999934], [115.1978480030001, -8.505642954999928], [115.19791998100004, -8.505496039999969], [115.19794402900004, -8.505445983999948], [115.19801598100003, -8.504759972999977], [115.19798700100012, -8.504295043999946], [115.19771497400006, -8.503743026999928], [115.19762802600007, -8.50356798699994], [115.19744898600004, -8.503181003999941], [115.19735798800002, -8.502815037999937], [115.19740302500009, -8.502408030999959], [115.19747803200005, -8.501741015999926], [115.19750202600005, -8.501429998999981], [115.19745501600005, -8.500737017999938], [115.19742496300012, -8.500566038999978], [115.1973940150001, -8.500393969999948], [115.19731101100001, -8.500000019999959], [115.1970890120001, -8.49895098899998], [115.19695303200001, -8.497874968999952], [115.19681699700004, -8.49695496399994], [115.19672298700004, -8.496704956999963], [115.19656197800009, -8.496402030999946], [115.19643098900008, -8.496100962999947], [115.19618197700004, -8.495672978999949], [115.196026974, -8.495319009999946], [115.19597603700004, -8.49511403699995], [115.19608500200002, -8.494984015999933], [115.19620303700003, -8.494835958999943], [115.19634203100009, -8.494241010999929], [115.19637397100007, -8.49389604299995], [115.19587800700003, -8.492198990999952], [115.1957710050001, -8.49181297499996], [115.19576202200005, -8.491732032999948], [115.19550801900004, -8.491234966999968], [115.19540297900005, -8.491005970999936], [115.19533697200006, -8.490629002999981], [115.19536401300002, -8.489937992999955], [115.19540031800011, -8.489501718999975], [115.19543187700003, -8.489492043999974], [115.19575779500008, -8.489412107999954], [115.19662025600007, -8.489200578999942], [115.1968939300001, -8.489157441999964], [115.19766029100003, -8.489036647999967], [115.19774734600003, -8.488562467999941], [115.1979753390001, -8.488599988999965], [115.20012099200005, -8.488953103999961], [115.20236960200009, -8.489305878999971]]]}, ""bbox"": [115.19424703700008, -8.523759017999964, 115.20264297100005, -8.488562467999941]}"
